open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,symbol,open_time_formatted,close_time_formatted
1776934800000,77858.34,77860.8,77440.85,77655.34,772.05261,1776938399999,59917880.8794872,120860,425.59683,33030317.0241703,BTCUSDT,2026-04-23 09:00:00,2026-04-23 09:59:59.999
1776938400000,77655.35,77709.16,77174.01,77403.63,1129.48909,1776941999999,87362198.4481261,143778,554.76026,42907237.9027738,BTCUSDT,2026-04-23 10:00:00,2026-04-23 10:59:59.999
1776942000000,77403.63,77757.31,77365.57,77704.62,525.42671,1776945599999,40752905.4904242,99954,355.56668,27581636.9978393,BTCUSDT,2026-04-23 11:00:00,2026-04-23 11:59:59.999
1776945600000,77704.61,77870.54,77491.18,77870.53,636.21566,1776949199999,49448729.6918315,148629,272.6975,21197111.2887773,BTCUSDT,2026-04-23 12:00:00,2026-04-23 12:59:59.999
1776949200000,77870.54,77904.37,77379.92,77532.23,592.70115,1776952799999,45993667.2130759,188887,280.56866,21774707.6774728,BTCUSDT,2026-04-23 13:00:00,2026-04-23 13:59:59.999
1776952800000,77532.23,78201.53,77414.0,78180.77,926.52082,1776956399999,72131836.0884019,236529,525.92165,40961939.4457608,BTCUSDT,2026-04-23 14:00:00,2026-04-23 14:59:59.999
1776956400000,78180.78,78662.5,77983.25,78376.76,1008.45262,1776959999999,79031114.4108654,217635,485.12436,38008908.9472298,BTCUSDT,2026-04-23 15:00:00,2026-04-23 15:59:59.999
1776960000000,78376.77,78509.82,78030.0,78103.72,661.93618,1776963599999,51847518.7513535,150151,211.21065,16541028.2486264,BTCUSDT,2026-04-23 16:00:00,2026-04-23 16:59:59.999
1776963600000,78103.72,78184.85,76960.0,77769.21,1724.53866,1776967199999,133577665.7813651,397037,808.20246,62613501.3998289,BTCUSDT,2026-04-23 17:00:00,2026-04-23 17:59:59.999
1776967200000,77769.2,78146.75,77678.65,77678.65,731.06838,1776970799999,56984708.3742977,236759,376.98829,29386703.3597125,BTCUSDT,2026-04-23 18:00:00,2026-04-23 18:59:59.999
1776970800000,77678.65,77886.88,77592.92,77727.26,830.20485,1776974399999,64531354.5232589,153587,187.67368,14588920.4490529,BTCUSDT,2026-04-23 19:00:00,2026-04-23 19:59:59.999
1776974400000,77727.25,78050.0,77637.5,77886.97,391.74493,1776977999999,30491067.3690511,87377,152.99403,11909262.0138721,BTCUSDT,2026-04-23 20:00:00,2026-04-23 20:59:59.999
1776978000000,77886.97,78070.0,77800.0,77864.83,211.37751,1776981599999,16475991.6836719,46508,91.54673,7136196.3335237,BTCUSDT,2026-04-23 21:00:00,2026-04-23 21:59:59.999
1776981600000,77864.84,78331.0,77864.83,78235.3,271.3302,1776985199999,21209536.324005,88187,137.9819,10784907.2301297,BTCUSDT,2026-04-23 22:00:00,2026-04-23 22:59:59.999
1776985200000,78235.29,78298.01,78030.0,78257.48,228.06394,1776988799999,17832378.567419,59267,129.09891,10094497.2480498,BTCUSDT,2026-04-23 23:00:00,2026-04-23 23:59:59.999
1776988800000,78257.48,78490.83,78172.01,78417.22,451.37457,1776992399999,35380330.2434673,99845,301.70383,23650644.6955982,BTCUSDT,2026-04-24 00:00:00,2026-04-24 00:59:59.999
1776992400000,78417.22,78450.0,77952.16,78429.73,533.84795,1776995999999,41748504.370306,93322,259.15865,20280841.1066674,BTCUSDT,2026-04-24 01:00:00,2026-04-24 01:59:59.999
1776996000000,78429.73,78581.93,78067.17,78125.65,425.56297,1776999599999,33332434.3412987,93404,220.21893,17254778.3746921,BTCUSDT,2026-04-24 02:00:00,2026-04-24 02:59:59.999
1776999600000,78125.65,78178.4,77555.0,77737.85,639.95986,1777003199999,49769813.6620448,114627,267.57722,20806727.6005132,BTCUSDT,2026-04-24 03:00:00,2026-04-24 03:59:59.999
1777003200000,77737.84,77854.57,77482.49,77670.0,605.14416,1777006799999,47015427.8476967,78417,294.79678,22906667.4733412,BTCUSDT,2026-04-24 04:00:00,2026-04-24 04:59:59.999
1777006800000,77670.01,78057.65,77457.0,77953.48,423.6718,1777010399999,32920698.1269799,83095,244.60623,19014777.4323211,BTCUSDT,2026-04-24 05:00:00,2026-04-24 05:59:59.999
1777010400000,77953.48,77979.54,77761.2,77789.75,280.75336,1777013999999,21859966.5706503,62370,161.97892,12612379.5595457,BTCUSDT,2026-04-24 06:00:00,2026-04-24 06:59:59.999
1777014000000,77789.75,77855.67,77543.52,77644.6,696.90666,1777017599999,54135887.0621249,86274,253.16613,19664809.6915944,BTCUSDT,2026-04-24 07:00:00,2026-04-24 07:59:59.999
1777017600000,77644.59,78000.0,77550.73,77785.71,731.67499,1777021199999,56904329.3460344,89394,437.69254,34041741.7811193,BTCUSDT,2026-04-24 08:00:00,2026-04-24 08:59:59.999
1777021200000,77785.7,77804.23,77402.01,77527.69,621.09775,1777024799999,48149225.7431811,84081,328.70005,25481363.3339183,BTCUSDT,2026-04-24 09:00:00,2026-04-24 09:59:59.999
1777024800000,77527.7,77784.0,77444.95,77752.36,379.99202,1777028399999,29497095.9441839,77736,184.47676,14321440.1444826,BTCUSDT,2026-04-24 10:00:00,2026-04-24 10:59:59.999
1777028400000,77752.37,78372.58,77752.37,78240.26,1186.36064,1777031999999,92687431.5421209,209763,624.70608,48811071.2864145,BTCUSDT,2026-04-24 11:00:00,2026-04-24 11:59:59.999
1777032000000,78240.27,78345.15,78016.51,78275.66,579.40035,1777035599999,45315385.7512613,108735,204.49519,15996513.5667324,BTCUSDT,2026-04-24 12:00:00,2026-04-24 12:59:59.999
1777035600000,78275.65,78479.37,77913.27,78093.79,852.96848,1777039199999,66714401.5246427,205104,342.60192,26805966.3664707,BTCUSDT,2026-04-24 13:00:00,2026-04-24 13:59:59.999
1777039200000,78093.8,78093.8,77681.74,78037.64,755.72516,1777042799999,58877076.6865031,226111,344.75479,26861492.1401768,BTCUSDT,2026-04-24 14:00:00,2026-04-24 14:59:59.999
1777042800000,78037.65,78233.18,77577.22,78038.62,662.02033,1777046399999,51552119.3968116,201570,326.58469,25437243.9700197,BTCUSDT,2026-04-24 15:00:00,2026-04-24 15:59:59.999
1777046400000,78038.63,78060.29,77586.86,77777.28,525.06319,1777049999999,40836270.9053908,146805,245.81791,19118172.6232837,BTCUSDT,2026-04-24 16:00:00,2026-04-24 16:59:59.999
1777050000000,77776.76,77829.17,77489.6,77681.71,537.36482,1777053599999,41723141.3316499,120405,222.88983,17307470.4886162,BTCUSDT,2026-04-24 17:00:00,2026-04-24 17:59:59.999
1777053600000,77681.72,77717.08,77363.63,77618.24,321.31558,1777057199999,24916332.1956297,97045,131.54474,10201476.6911062,BTCUSDT,2026-04-24 18:00:00,2026-04-24 18:59:59.999
1777057200000,77618.25,77748.66,77532.46,77628.85,250.57895,1777060799999,19447918.7655794,89779,129.31187,10035911.809415,BTCUSDT,2026-04-24 19:00:00,2026-04-24 19:59:59.999
1777060800000,77628.84,77757.14,77458.0,77718.31,376.29595,1777064399999,29204261.703314,59729,226.28682,17567195.9540449,BTCUSDT,2026-04-24 20:00:00,2026-04-24 20:59:59.999
1777064400000,77718.31,77756.15,77536.48,77536.48,322.69633,1777067999999,25047570.5308818,49716,110.13994,8549425.2091168,BTCUSDT,2026-04-24 21:00:00,2026-04-24 21:59:59.999
1777068000000,77536.49,77616.78,77264.08,77328.91,278.27896,1777071599999,21545475.6781463,69296,128.02495,9910676.2969884,BTCUSDT,2026-04-24 22:00:00,2026-04-24 22:59:59.999
1777071600000,77328.92,77456.87,77328.92,77437.13,237.08832,1777075199999,18351465.330297,35350,156.82916,12139869.7571322,BTCUSDT,2026-04-24 23:00:00,2026-04-24 23:59:59.999
1777075200000,77437.13,77502.99,77309.92,77456.88,429.63681,1777078799999,33253761.6420248,37459,209.76376,16233721.5967953,BTCUSDT,2026-04-25 00:00:00,2026-04-25 00:59:59.999
1777078800000,77456.88,77620.52,77440.8,77541.63,200.07888,1777082399999,15511757.5128966,40585,111.27967,8626900.7705164,BTCUSDT,2026-04-25 01:00:00,2026-04-25 01:59:59.999
1777082400000,77541.63,77644.04,77504.43,77607.8,171.0703,1777085999999,13272795.2608443,33149,102.89446,7982850.7604695,BTCUSDT,2026-04-25 02:00:00,2026-04-25 02:59:59.999
1777086000000,77607.8,77711.87,77550.27,77679.07,142.22205,1777089599999,11040623.1431173,37250,83.94328,6516864.6516641,BTCUSDT,2026-04-25 03:00:00,2026-04-25 03:59:59.999
1777089600000,77679.08,77691.23,77596.37,77619.05,275.21191,1777093199999,21365066.8920599,26537,125.6118,9752524.3414385,BTCUSDT,2026-04-25 04:00:00,2026-04-25 04:59:59.999
1777093200000,77619.05,77619.05,77485.51,77510.28,174.55862,1777096799999,13533405.727286,28686,89.48532,6937256.8253338,BTCUSDT,2026-04-25 05:00:00,2026-04-25 05:59:59.999
1777096800000,77510.27,77582.28,77489.35,77503.63,269.54814,1777100399999,20897429.3819242,25643,149.69051,11604306.0254234,BTCUSDT,2026-04-25 06:00:00,2026-04-25 06:59:59.999
1777100400000,77503.63,77566.26,77450.0,77501.19,174.69907,1777103999999,13539928.5468677,32102,92.88601,7198962.9823616,BTCUSDT,2026-04-25 07:00:00,2026-04-25 07:59:59.999
1777104000000,77501.19,77654.41,77491.36,77643.37,116.50084,1777107599999,9039307.2023026,25262,62.0264,4812682.4635116,BTCUSDT,2026-04-25 08:00:00,2026-04-25 08:59:59.999
1777107600000,77643.38,77779.65,77587.1,77714.55,144.65626,1777111199999,11237104.9371101,30408,98.06332,7618011.759402,BTCUSDT,2026-04-25 09:00:00,2026-04-25 09:59:59.999
1777111200000,77714.56,77885.35,77714.55,77787.77,306.44644,1777114799999,23839159.3657583,33958,199.80764,15542741.3051008,BTCUSDT,2026-04-25 10:00:00,2026-04-25 10:59:59.999
1777114800000,77787.76,77787.77,77607.03,77682.3,185.59351,1777118399999,14419702.6432289,29717,113.04878,8783125.7927173,BTCUSDT,2026-04-25 11:00:00,2026-04-25 11:59:59.999
1777118400000,77682.29,77717.95,77550.61,77557.14,161.82067,1777121999999,12561156.9074757,35294,82.91663,6436235.0981856,BTCUSDT,2026-04-25 12:00:00,2026-04-25 12:59:59.999
1777122000000,77557.14,77710.91,77557.14,77691.69,161.65796,1777125599999,12551446.370189,23868,85.76836,6659440.3221415,BTCUSDT,2026-04-25 13:00:00,2026-04-25 13:59:59.999
1777125600000,77691.7,77752.54,77638.0,77656.75,202.75966,1777129199999,15754017.8571044,36444,94.15331,7315191.2654073,BTCUSDT,2026-04-25 14:00:00,2026-04-25 14:59:59.999
1777129200000,77656.74,77722.7,77299.89,77330.26,480.35839,1777132799999,37208847.0609539,51722,150.41744,11652776.0252083,BTCUSDT,2026-04-25 15:00:00,2026-04-25 15:59:59.999
1777132800000,77330.25,77454.31,77140.23,77397.27,471.60364,1777136399999,36479440.207375,67732,229.46691,17751229.6860144,BTCUSDT,2026-04-25 16:00:00,2026-04-25 16:59:59.999
1777136400000,77397.27,77407.03,77210.96,77245.77,151.09691,1777139999999,11683611.7801435,35281,69.72706,5391161.2043654,BTCUSDT,2026-04-25 17:00:00,2026-04-25 17:59:59.999
1777140000000,77245.78,77389.01,77216.29,77313.0,331.13304,1777143599999,25600920.1117205,35173,117.97294,9120571.8540111,BTCUSDT,2026-04-25 18:00:00,2026-04-25 18:59:59.999
1777143600000,77313.0,77343.81,77193.79,77330.01,293.84127,1777147199999,22715162.6939604,27660,192.79231,14904639.7398927,BTCUSDT,2026-04-25 19:00:00,2026-04-25 19:59:59.999
1777147200000,77330.0,77481.7,77311.05,77479.13,85.63447,1777150799999,6626990.7454181,23110,51.12644,3956429.1207062,BTCUSDT,2026-04-25 20:00:00,2026-04-25 20:59:59.999
1777150800000,77479.14,77530.0,77415.2,77525.84,150.55151,1777154399999,11667111.5388734,28415,77.4164,5999342.8019556,BTCUSDT,2026-04-25 21:00:00,2026-04-25 21:59:59.999
1777154400000,77525.83,77634.77,77498.81,77557.01,242.12513,1777157999999,18778275.3183511,29672,124.40836,9648325.5651885,BTCUSDT,2026-04-25 22:00:00,2026-04-25 22:59:59.999
1777158000000,77557.01,77650.0,77530.0,77625.0,362.30872,1777161599999,28106981.4981678,31415,285.18644,22122448.8620584,BTCUSDT,2026-04-25 23:00:00,2026-04-25 23:59:59.999
1777161600000,77625.0,77642.43,77445.94,77502.4,307.91239,1777165199999,23878196.3794864,33366,77.71338,6025417.5183891,BTCUSDT,2026-04-26 00:00:00,2026-04-26 00:59:59.999
1777165200000,77502.39,77572.81,77451.16,77461.16,130.56583,1777168799999,10121444.9421556,23817,72.41169,5613369.9695345,BTCUSDT,2026-04-26 01:00:00,2026-04-26 01:59:59.999
1777168800000,77461.16,77590.97,77452.07,77512.67,85.92459,1777172399999,6661406.7493903,23204,48.25011,3740580.9331092,BTCUSDT,2026-04-26 02:00:00,2026-04-26 02:59:59.999
1777172400000,77512.67,77541.96,77326.51,77400.21,146.77411,1777175999999,11365652.891231,32644,68.8541,5332379.0383312,BTCUSDT,2026-04-26 03:00:00,2026-04-26 03:59:59.999
1777176000000,77400.21,77814.43,77383.46,77774.29,227.07196,1777179599999,17626023.4092671,49643,143.41354,11132874.0950272,BTCUSDT,2026-04-26 04:00:00,2026-04-26 04:59:59.999
1777179600000,77774.29,78200.0,77719.77,77983.31,797.06637,1777183199999,62196715.6763158,116680,410.59597,32038000.8841483,BTCUSDT,2026-04-26 05:00:00,2026-04-26 05:59:59.999
1777183200000,77983.31,78045.0,77899.45,77999.04,206.01822,1777186799999,16066562.2397716,39649,121.13331,9447777.1927672,BTCUSDT,2026-04-26 06:00:00,2026-04-26 06:59:59.999
1777186800000,77999.04,78121.45,77968.36,78102.53,175.6113,1777190399999,13701319.0410942,29326,102.81239,8021756.2804389,BTCUSDT,2026-04-26 07:00:00,2026-04-26 07:59:59.999
1777190400000,78102.53,78210.0,78019.65,78032.59,265.96473,1777193999999,20770419.8805666,45356,121.37547,9480569.3579,BTCUSDT,2026-04-26 08:00:00,2026-04-26 08:59:59.999
1777194000000,78032.59,78058.45,77926.59,77999.99,168.80014,1777197599999,13164185.5135738,40230,84.6192,6599216.4297946,BTCUSDT,2026-04-26 09:00:00,2026-04-26 09:59:59.999
1777197600000,78000.0,78050.19,77954.0,78002.43,153.3474,1777201199999,11962363.6969326,23874,96.59446,7535131.6133612,BTCUSDT,2026-04-26 10:00:00,2026-04-26 10:59:59.999
1777201200000,78002.43,78149.99,78002.42,78101.44,133.58626,1777204799999,10431184.365118,29657,82.63816,6452739.0397606,BTCUSDT,2026-04-26 11:00:00,2026-04-26 11:59:59.999
1777204800000,78101.43,78101.5,77770.0,77833.08,296.93614,1777208399999,23135108.8422102,39800,94.92224,7397791.3529855,BTCUSDT,2026-04-26 12:00:00,2026-04-26 12:59:59.999
1777208400000,77833.08,77996.69,77797.13,77977.79,254.46962,1777211999999,19822478.024255,43057,142.45759,11098196.1908988,BTCUSDT,2026-04-26 13:00:00,2026-04-26 13:59:59.999
1777212000000,77977.79,78173.15,77871.85,78095.66,401.66239,1777215599999,31352594.4138951,67921,221.67199,17310033.8436113,BTCUSDT,2026-04-26 14:00:00,2026-04-26 14:59:59.999
1777215600000,78095.65,78121.92,77988.89,78049.0,177.4742,1777219199999,13853669.7243441,39444,73.71546,5754218.9441566,BTCUSDT,2026-04-26 15:00:00,2026-04-26 15:59:59.999
1777219200000,78049.0,78086.47,77919.42,77919.43,198.96678,1777222799999,15524196.9811363,37768,78.79856,6148871.1826428,BTCUSDT,2026-04-26 16:00:00,2026-04-26 16:59:59.999
1777222800000,77919.43,78050.0,77850.0,78018.57,373.25532,1777226399999,29093014.9624504,39786,96.95193,7559889.1809816,BTCUSDT,2026-04-26 17:00:00,2026-04-26 17:59:59.999
1777226400000,78018.57,78346.89,77988.11,78283.96,421.27794,1777229999999,32938887.6792846,62598,241.59286,18891894.4326443,BTCUSDT,2026-04-26 18:00:00,2026-04-26 18:59:59.999
1777230000000,78283.97,78500.0,78013.76,78221.16,511.56,1777233599999,40025065.7029076,96380,229.37145,17951649.318671,BTCUSDT,2026-04-26 19:00:00,2026-04-26 19:59:59.999
1777233600000,78221.17,78377.77,78158.04,78194.22,172.13709,1777237199999,13473618.4455656,42777,88.6373,6937974.4886237,BTCUSDT,2026-04-26 20:00:00,2026-04-26 20:59:59.999
1777237200000,78194.21,78961.0,77843.75,78417.41,977.34524,1777240799999,76608690.3821373,152690,540.05686,42373064.4120036,BTCUSDT,2026-04-26 21:00:00,2026-04-26 21:59:59.999
1777240800000,78417.41,78850.3,77953.26,78313.52,710.63176,1777244399999,55715643.5942825,208140,352.58889,27646918.2367863,BTCUSDT,2026-04-26 22:00:00,2026-04-26 22:59:59.999
1777244400000,78313.52,78901.63,78041.05,78657.55,669.20184,1777247999999,52503529.9474283,159164,390.68875,30659280.6705986,BTCUSDT,2026-04-26 23:00:00,2026-04-26 23:59:59.999
1777248000000,78657.55,79392.4,78400.03,79308.6,1271.22649,1777251599999,100266536.2422842,210963,811.45289,64017301.6804485,BTCUSDT,2026-04-27 00:00:00,2026-04-27 00:59:59.999
1777251600000,79309.0,79485.66,78730.71,79283.66,993.09217,1777255199999,78609390.9238608,226217,508.17293,40224821.4926654,BTCUSDT,2026-04-27 01:00:00,2026-04-27 01:59:59.999
1777255200000,79283.65,79304.0,79030.91,79130.01,381.22923,1777258799999,30169750.0676297,102648,192.08276,15202607.0943161,BTCUSDT,2026-04-27 02:00:00,2026-04-27 02:59:59.999
1777258800000,79130.01,79316.5,79077.81,79105.49,397.44839,1777262399999,31483892.5962083,87591,195.61425,15496501.5354487,BTCUSDT,2026-04-27 03:00:00,2026-04-27 03:59:59.999
1777262400000,79105.5,79160.0,78872.42,78924.22,417.67922,1777265999999,33010708.9194891,80371,210.85372,16668105.2922119,BTCUSDT,2026-04-27 04:00:00,2026-04-27 04:59:59.999
1777266000000,78924.21,78938.0,77562.63,77785.54,1805.78745,1777269599999,140975964.4149285,298475,724.28046,56517945.7665795,BTCUSDT,2026-04-27 05:00:00,2026-04-27 05:59:59.999
1777269600000,77785.55,77871.9,77465.05,77700.12,641.73182,1777273199999,49856671.4628575,105344,246.83091,19181009.7999967,BTCUSDT,2026-04-27 06:00:00,2026-04-27 06:59:59.999
1777273200000,77700.12,77734.79,77562.08,77606.6,743.19766,1777276799999,57722726.5135073,79787,409.15045,31779103.4449442,BTCUSDT,2026-04-27 07:00:00,2026-04-27 07:59:59.999
1777276800000,77606.59,77816.18,77553.23,77804.34,465.54163,1777280399999,36158906.2834393,68821,239.97156,18639752.2605157,BTCUSDT,2026-04-27 08:00:00,2026-04-27 08:59:59.999
1777280400000,77804.34,77980.0,77700.0,77900.01,578.50773,1777283999999,45038155.2132029,67088,295.04344,22969876.28945,BTCUSDT,2026-04-27 09:00:00,2026-04-27 09:59:59.999
1777284000000,77900.01,77935.66,77792.46,77850.01,311.10764,1777287599999,24216923.4118161,42349,162.2466,12629507.7428719,BTCUSDT,2026-04-27 10:00:00,2026-04-27 10:59:59.999
1777287600000,77850.01,77885.46,77740.39,77844.26,252.77882,1777291199999,19669171.8171639,46354,141.93506,11043730.6688478,BTCUSDT,2026-04-27 11:00:00,2026-04-27 11:59:59.999
1777291200000,77844.25,77867.33,77620.0,77667.36,415.46743,1777294799999,32293679.0069401,87231,152.49264,11852597.2773439,BTCUSDT,2026-04-27 12:00:00,2026-04-27 12:59:59.999
1777294800000,77667.36,77966.8,77571.79,77746.74,762.7167,1777298399999,59285352.1862004,174210,310.4876,24136326.3570894,BTCUSDT,2026-04-27 13:00:00,2026-04-27 13:59:59.999
1777298400000,77746.74,78265.34,77680.0,77815.25,744.42829,1777301999999,58047837.1067641,187805,392.85927,30638587.1847916,BTCUSDT,2026-04-27 14:00:00,2026-04-27 14:59:59.999
1777302000000,77815.26,77827.17,76564.33,76793.09,1882.17067,1777305599999,144992953.5006117,355711,787.10159,60624929.1723251,BTCUSDT,2026-04-27 15:00:00,2026-04-27 15:59:59.999
1777305600000,76793.1,76868.01,76546.0,76618.59,809.46498,1777309199999,62095190.51747,161056,340.11187,26092284.5556018,BTCUSDT,2026-04-27 16:00:00,2026-04-27 16:59:59.999
1777309200000,76618.59,76990.43,76618.59,76743.24,874.80558,1777312799999,67173019.4121957,148517,479.32604,36810182.2999801,BTCUSDT,2026-04-27 17:00:00,2026-04-27 17:59:59.999
1777312800000,76743.23,76890.99,76668.52,76834.06,361.97331,1777316399999,27786386.6142384,82257,182.21621,13989403.1225878,BTCUSDT,2026-04-27 18:00:00,2026-04-27 18:59:59.999
1777316400000,76834.05,76894.7,76459.64,76878.07,598.68003,1777319999999,45903721.9124415,123137,235.72135,18081173.5307732,BTCUSDT,2026-04-27 19:00:00,2026-04-27 19:59:59.999
1777320000000,76878.23,77067.8,76844.16,76960.43,310.80766,1777323599999,23920970.1442154,67517,149.13757,11477742.5772534,BTCUSDT,2026-04-27 20:00:00,2026-04-27 20:59:59.999
1777323600000,76960.43,76981.53,76786.8,76786.81,223.94467,1777327199999,17218633.476209,59981,92.82332,7137208.9924552,BTCUSDT,2026-04-27 21:00:00,2026-04-27 21:59:59.999
1777327200000,76786.81,77082.78,76763.71,77066.42,364.86359,1777330799999,28080626.9754968,59100,181.99845,14004312.3314983,BTCUSDT,2026-04-27 22:00:00,2026-04-27 22:59:59.999
1777330800000,77066.42,77450.0,77018.56,77371.32,438.27302,1777334399999,33856381.3650216,60359,270.62125,20907412.1227772,BTCUSDT,2026-04-27 23:00:00,2026-04-27 23:59:59.999
1777334400000,77371.32,77478.0,77210.92,77379.62,327.26244,1777337999999,25310250.5288288,88055,151.54044,11720456.8982311,BTCUSDT,2026-04-28 00:00:00,2026-04-28 00:59:59.999
1777338000000,77379.62,77394.1,77038.1,77084.68,404.77602,1777341599999,31251762.7637143,72271,133.83503,10332235.9081063,BTCUSDT,2026-04-28 01:00:00,2026-04-28 01:59:59.999
1777341600000,77084.69,77227.03,76672.56,76890.93,437.7548,1777345199999,33687481.3488039,105486,195.01385,15013729.5669437,BTCUSDT,2026-04-28 02:00:00,2026-04-28 02:59:59.999
1777345200000,76890.92,76890.92,76672.0,76815.18,278.47081,1777348799999,21380416.9554849,66385,126.3461,9701751.9750068,BTCUSDT,2026-04-28 03:00:00,2026-04-28 03:59:59.999
1777348800000,76815.18,76950.0,76701.35,76888.08,274.86374,1777352399999,21114473.3267257,64000,141.86246,10898935.7381607,BTCUSDT,2026-04-28 04:00:00,2026-04-28 04:59:59.999
1777352400000,76888.08,77154.0,76811.01,76885.98,510.80129,1777355999999,39323087.4622852,80935,271.9226,20937079.5378624,BTCUSDT,2026-04-28 05:00:00,2026-04-28 05:59:59.999
1777356000000,76885.97,77027.91,76588.0,76720.0,465.05641,1777359599999,35717667.1647988,81428,212.80817,16344019.2071604,BTCUSDT,2026-04-28 06:00:00,2026-04-28 06:59:59.999
1777359600000,76720.01,76922.22,76424.9,76879.28,1631.99051,1777363199999,125275096.2577061,156070,897.12282,68889500.8956187,BTCUSDT,2026-04-28 07:00:00,2026-04-28 07:59:59.999
1777363200000,76879.28,77013.63,76741.12,76858.59,1043.07562,1777366799999,80217077.8386712,95582,540.28961,41559389.9256853,BTCUSDT,2026-04-28 08:00:00,2026-04-28 08:59:59.999
1777366800000,76858.59,76863.54,76495.91,76598.0,361.69239,1777370399999,27746998.6077972,76034,156.65387,12019560.4237772,BTCUSDT,2026-04-28 09:00:00,2026-04-28 09:59:59.999
1777370400000,76597.99,76692.19,76484.7,76618.35,418.24563,1777373999999,32030505.3486061,64268,213.21973,16329763.0786254,BTCUSDT,2026-04-28 10:00:00,2026-04-28 10:59:59.999
1777374000000,76618.35,76649.86,76130.1,76229.0,1019.71842,1777377599999,77817781.078839,150815,492.25594,37569928.549362,BTCUSDT,2026-04-28 11:00:00,2026-04-28 11:59:59.999
1777377600000,76228.99,76421.94,76168.84,76372.05,652.01316,1777381199999,49736460.9060171,118362,397.66985,30334194.0932168,BTCUSDT,2026-04-28 12:00:00,2026-04-28 12:59:59.999
1777381200000,76372.04,76411.72,75924.98,76189.84,1288.525,1777384799999,98144621.7143475,197727,599.06339,45634508.9971768,BTCUSDT,2026-04-28 13:00:00,2026-04-28 13:59:59.999
1777384800000,76189.85,76199.99,75666.6,75949.99,1264.2758,1777388399999,95908641.0863384,248276,540.81443,41033080.5018268,BTCUSDT,2026-04-28 14:00:00,2026-04-28 14:59:59.999
1777388400000,75950.0,76085.42,75836.88,76066.38,571.95819,1777391999999,43465481.1749352,147410,286.76723,21793802.1162027,BTCUSDT,2026-04-28 15:00:00,2026-04-28 15:59:59.999
1777392000000,76066.37,76218.06,75881.28,76125.04,447.54534,1777395599999,34025084.5278967,117824,194.39085,14777994.9147422,BTCUSDT,2026-04-28 16:00:00,2026-04-28 16:59:59.999
1777395600000,76125.04,76262.63,75959.05,76187.3,337.12149,1777399199999,25664024.8174395,88142,175.61563,13370075.3530754,BTCUSDT,2026-04-28 17:00:00,2026-04-28 17:59:59.999
1777399200000,76187.3,76280.91,76137.86,76242.18,337.48355,1777402799999,25718473.9084115,73755,166.57072,12693906.1820452,BTCUSDT,2026-04-28 18:00:00,2026-04-28 18:59:59.999
1777402800000,76242.17,76380.83,76066.35,76330.97,259.65416,1777406399999,19796172.3608617,60525,135.63258,10340092.781663,BTCUSDT,2026-04-28 19:00:00,2026-04-28 19:59:59.999
1777406400000,76330.97,76480.0,76323.71,76463.95,259.71578,1777409999999,19843199.4585084,53845,173.67622,13269948.577501,BTCUSDT,2026-04-28 20:00:00,2026-04-28 20:59:59.999
1777410000000,76463.95,76481.3,76267.61,76357.15,281.17357,1777413599999,21477545.3939097,49090,139.25761,10637633.5161379,BTCUSDT,2026-04-28 21:00:00,2026-04-28 21:59:59.999
1777413600000,76357.15,76446.26,76218.0,76242.17,157.60986,1777417199999,12030079.6709393,51911,66.50557,5076675.5148324,BTCUSDT,2026-04-28 22:00:00,2026-04-28 22:59:59.999
1777417200000,76242.17,76370.0,76197.02,76342.77,179.93985,1777420799999,13730289.853155,44250,110.11999,8403151.9459916,BTCUSDT,2026-04-28 23:00:00,2026-04-28 23:59:59.999
1777420800000,76342.78,76557.97,76276.0,76512.0,636.88517,1777424399999,48665597.60029,70170,342.84369,26197416.6069446,BTCUSDT,2026-04-29 00:00:00,2026-04-29 00:59:59.999
1777424400000,76511.99,76668.02,76187.75,76571.0,371.48818,1777427999999,28395383.7707144,86941,211.21934,16147517.3999755,BTCUSDT,2026-04-29 01:00:00,2026-04-29 01:59:59.999
1777428000000,76571.0,76666.82,76402.72,76531.29,315.29662,1777431599999,24124805.1037399,61130,179.49473,13733803.0551672,BTCUSDT,2026-04-29 02:00:00,2026-04-29 02:59:59.999
1777431600000,76531.29,77127.62,76519.94,76994.78,568.25927,1777435199999,43688040.4880299,126002,363.45732,27938883.2870351,BTCUSDT,2026-04-29 03:00:00,2026-04-29 03:59:59.999
1777435200000,76994.77,77455.71,76880.0,77269.76,655.24397,1777438799999,50584234.259835,118055,353.64752,27298418.6908691,BTCUSDT,2026-04-29 04:00:00,2026-04-29 04:59:59.999
1777438800000,77269.76,77329.31,77198.07,77288.38,412.95649,1777442399999,31904881.1261478,72991,220.93467,17069426.8080234,BTCUSDT,2026-04-29 05:00:00,2026-04-29 05:59:59.999
1777442400000,77288.39,77337.57,76907.07,77031.06,974.38933,1777445999999,75097495.6998296,89999,569.33671,43873862.2841742,BTCUSDT,2026-04-29 06:00:00,2026-04-29 06:59:59.999
1777446000000,77031.07,77182.91,77031.06,77053.64,931.98531,1777449599999,71823640.8185772,67058,504.40951,38871687.7263303,BTCUSDT,2026-04-29 07:00:00,2026-04-29 07:59:59.999
